blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12790565,1625692793,100000000000000000000000000,101796518705948507700000000,385484715947611319382388,98214460498527314302540461,0.03647180047865661,false
12790609,1625692837,100000000000000000000000000,101796518705948507700000000,385416174696652859970592,98204141264425861895083282,0.036580712333197374,false
12790653,1625692881,100000000000000000000000000,101796518705948507700000000,385348005714414783583893,98193890780029713488269891,0.03668892124856593,false
12790697,1625692925,100000000000000000000000000,101796518705948507700000000,385280208606295024453277,98183708978792141940508363,0.03679642748000833,false
12790741,1625692969,100000000000000000000000000,101796518705948507700000000,385212782980317240649035,98173595794647877334044415,0.03690323128103401,false
12790785,1625693013,100000000000000000000000000,101796518705948507700000000,385145728447124473604241,98163551162012005170588678,0.0370093329034169,false
12790829,1625693057,100000000000000000000000000,101796518705948507700000000,385079044619972856348591,98153575015778874355384556,0.037114732597197886,false
12790873,1625693101,100000000000000000000000000,101796518705948507700000000,385012731114725370254564,98143667291321013176292741,0.03721943061068522,false
12790917,1625693145,100000000000000000000000000,101796518705948507700000000,384946787549845650099608,98133827924488054582820787,0.03732342719045678,false
12790961,1625693189,100000000000000000000000000,101796518705948507700000000,384881213546391837249773,98124056851605669998271741,0.03742672258136204,false
12791005,1625693233,100000000000000000000000000,101796518705948507700000000,384816008728010480771913,98114354009474512193541932,0.03752931702652207,false
12791049,1625693277,100000000000000000000000000,101796518705948507700000000,384751172720930486283311,98104719335369166072012224,0.03763121076733311,false
12791093,1625693321,100000000000000000000000000,101796518705948507700000000,384686705153957112349234,98095152767037109410832019,0.03773240404346634,false
12791137,1625693365,100000000000000000000000000,101796518705948507700000000,384622605658466014240641,98085654242697681014699875,0.03783289709287008,false
12791181,1625693409,100000000000000000000000000,101796518705948507700000000,384558873868397334865922,98076223701041058253056436,0.03793269015177181,false
12791225,1625693453,100000000000000000000000000,101796518705948507700000000,384495509420249842692210,98066861081227242464352411,0.03803178345467839,false
12791269,1625693497,100000000000000000000000000,101796518705948507700000000,384432511953075116473475,98057566322885054014638056,0.038130177234378726,false
12791313,1625693541,100000000000000000000000000,101796518705948507700000000,384369881108471776604231,98048339366111134493649665,0.03822787172194442,false
12791357,1625693585,100000000000000000000000000,101796518705948507700000000,384307616530579762919345,98039180151468958526374279,0.03832486714673178,false
12791401,1625693629,100000000000000000000000000,101796518705948507700000000,384245717866074658762051,98030088619987853464281248,0.03842116373638271,false
12791445,1625693673,100000000000000000000000000,101796518705948507700000000,384184184764162061143881,98021064713162027380649800,0.038516761716826275,false
12791489,1625693717,100000000000000000000000000,101796518705948507700000000,384123016876571996821857,98012108372949606071320049,0.03861166131228089,false
12791533,1625693761,100000000000000000000000000,101796518705948507700000000,384062213857553384119858,98003219541771677759147116,0.038705862745254116,false
12791577,1625693805,100000000000000000000000000,101796518705948507700000000,384001775363868540322692,97994398162511346465911983,0.038799366236545785,false
12791621,1625693849,100000000000000000000000000,101796518705948507700000000,383941701054787734472961,97985644178512793515927101,0.03889217200524775,false
12791665,1625693893,100000000000000000000000000,101796518705948507700000000,383881990592083785402400,97976957533580347462803171,0.03898428026874634,false
12791709,1625693937,100000000000000000000000000,101796518705948507700000000,383822643640026704830919,97968338171977562185294465,0.0390756912427237,false
12791753,1625693981,100000000000000000000000000,101796518705948507700000000,383763659865378385368144,97959786038426303151864505,0.039166405141158434,false
12791797,1625694025,100000000000000000000000000,101796518705948507700000000,383705038937387333253796,97951301078105841830609187,0.03925642217632719,false
12791841,1625694069,100000000000000000000000000,101796518705948507700000000,383646780527783445674775,97942883236651958371449123,0.03934574255880641,false
12791885,1625694113,100000000000000000000000000,101796518705948507700000000,383588884310772832498382,97934532460156052532796936,0.039434366497473006,false
12791929,1625694157,100000000000000000000000000,101796518705948507700000000,383531349963032682262576,97926248695164262020500918,0.0395222941995057,false
12791973,1625694201,100000000000000000000000000,101796518705948507700000000,383474177163706172265739,97918031888676589963010881,0.03960952587038702,false
12792017,1625694245,100000000000000000000000000,101796518705948507700000000,383417365594397422599892,97909881988146039489761275,0.03969606171390372,false
12792061,1625694289,100000000000000000000000000,101796518705948507700000000,383360914939166493972806,97901798941477756787986625,0.039781901932148145,false
12792105,1625694333,100000000000000000000000000,101796518705948507700000000,383304824884524429165959,97893782697028182113825766,0.039867046725519995,false
12792149,1625694377,100000000000000000000000000,101796518705948507700000000,383249095119428337976759,97885833203604208649429257,0.03995149629272721,false
12792193,1625694421,100000000000000000000000000,101796518705948507700000000,383193725335276525494937,97877950410462349328589612,0.04003525083078663,false
12792237,1625694465,100000000000000000000000000,101796518705948507700000000,383138715225903663564474,97870134267307911579312769,0.04011831053502646,false
12792281,1625694509,100000000000000000000000000,101796518705948507700000000,383084064487576005283892,97862384724294179950004238,0.040200675599086244,false
12792325,1625694553,100000000000000000000000000,101796518705948507700000000,383029772818986642399200,97854701732021606606755638,0.04028234621491866,false
12792369,1625694597,100000000000000000000000000,101796518705948507700000000,382975839921250805445205,97847085241537009739195820,0.04036332257279063,false
12792413,1625694641,100000000000000000000000000,101796518705948507700000000,382922265497901206492380,97839535204332779450039719,0.04044360486128418,false
12792457,1625694685,100000000000000000000000000,101796518705948507700000000,382869049254883424357863,97832051572346092024343259,0.040523193267297586,false
12792501,1625694729,100000000000000000000000000,101796518705948507700000000,382816190900551332140625,97824634297958131095812967,0.040602087976047585,false
12792545,1625694773,100000000000000000000000000,101796518705948507700000000,382763690145662566942251,97817283333993317654635187,0.04068028917106847,false
12792589,1625694817,100000000000000000000000000,101796518705948507700000000,382711546703374041636166,97809998633718546511825955,0.040757797034215226,false
12792633,1625694861,100000000000000000000000000,101796518705948507700000000,382659760289237498549589,97802780150842431764913532,0.04083461174566283,false
12792677,1625694905,100000000000000000000000000,101796518705948507700000000,382608330621195104923840,97795627839514558536679893,0.04091073348390917,false
12792721,1625694949,100000000000000000000000000,101796518705948507700000000,382557257419575090020062,97788541654324743660812659,0.04098616242577435,false
12792765,1625694993,100000000000000000000000000,101796518705948507700000000,382506540407087423738781,97781521550302303167025833,0.041060898746403174,false
12792809,1625695037,100000000000000000000000000,101796518705948507700000000,382456179308819536623098,97774567482915327653817218,0.04113494261926509,false
12792853,1625695081,100000000000000000000000000,101796518705948507700000000,382406173852232081116701,97767679408069964978034017,0.041208294216155794,false
12792897,1625695125,100000000000000000000000000,101796518705948507700000000,382356523767154733949226,97760857282109710959849261,0.04128095370719831,false
12792941,1625695169,100000000000000000000000000,101796518705948507700000000,382307228785782039522878,97754101061814707206756731,0.04135292126084389,false
12792985,1625695213,100000000000000000000000000,101796518705948507700000000,382258288642669294175537,97747410704401046592821484,0.04142419704387268,false
12793029,1625695257,100000000000000000000000000,101796518705948507700000000,382209703074728471196978,97740786167520086206231524,0.04149478122139527,false
12793073,1625695301,100000000000000000000000000,101796518705948507700000000,382161471821224186476109,97734227409257767890907355,0.04156467395685315,false
12793117,1625695345,100000000000000000000000000,101796518705948507700000000,382113594623769704658508,97727734388133945977469834,0.041633875412020016,false
12793161,1625695389,100000000000000000000000000,101796518705948507700000000,382066071226322985694869,97721307063101722587731498,0.04170238574700291,false
12793205,1625695433,100000000000000000000000000,101796518705948507700000000,382018901375182771662248,97714945393546790375034143,0.04177020512024221,false
12793249,1625695477,100000000000000000000000000,101796518705948507700000000,381972084818984713741362,97708649339286782628527074,0.041837333688513834,false
12793293,1625695521,100000000000000000000000000,101796518705948507700000000,381925621308697539234489,97702418860570630775366652,0.04190377160692904,false
12793337,1625695565,100000000000000000000000000,101796518705948507700000000,381879510597619258509797,97696253918077928811669360,0.04196951902893642,false
12793381,1625695609,100000000000000000000000000,101796518705948507700000000,381833752441373411759282,97690154472918305977369872,0.042034576106321664,false
12793425,1625695653,100000000000000000000000000,101796518705948507700000000,381788346597905355458722,97684120486630805643742740,0.04209894298920913,false
